Video_name,Caption,Gloss,Video_path
YFFGrZ6oxkmPzBDsHebx,This ice cream place is great for families with kids!,this ICE CREAM PLACE GREAT FOR FAMILY WITH CHILDREN,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/YFFGrZ6oxkmPzBDsHebx
8odElaoQGIJqLTuYRElj,He is going to build his dream house.,IX-ONE-s:1 WILL BUILD POSS:2 DREAM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/8odElaoQGIJqLTuYRElj
ZZ0xdR7bdaLWW3Ds1dQq,This is the next best thing,THIS NEXT BEST THING,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/ZZ0xdR7bdaLWW3Ds1dQq
OIv68J8bBLmNEU2ym0cV,I hope you say yes.,ME HOPE YOU SAY YES,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/OIv68J8bBLmNEU2ym0cV
q0I1Q2CDUcbOfIDC3fEH,Let’s watch a movie later.,later let watch movie,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/q0I1Q2CDUcbOfIDC3fEH
bsbV8VcYYEdigpO7VukR,"great, let me set an appointment for you.",GREAT ALLOW ME SET-UP APPOINTMENT FOR YOU,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/bsbV8VcYYEdigpO7VukR
wDKbBGmlGF7be84JdSsc,I want to go with you.,GO WITH YOU ME WANT,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/wDKbBGmlGF7be84JdSsc
mH5MT1oeC8QyKAgi8O4T,i feel awkward in these social gatherings.,"IN IX-ONE-p:2,4 SOCIAL GATHER ME FEEL AWKWARD",ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/mH5MT1oeC8QyKAgi8O4T
vJfmCXjeaL29FTekWBGD,This is the price you pay for lying.,THIS PRICE YOU PAY FOR LIE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/vJfmCXjeaL29FTekWBGD
VoDyOM9jfKR3RK49RKFb,I have to go to work,go work need me,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/VoDyOM9jfKR3RK49RKFb
E2IpKiCDcEyUIPMV8lIa,It’s such a beautiful morning!,AWESOME BEAUTIFUL MORNING,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/E2IpKiCDcEyUIPMV8lIa
FQ84ewiRdI52JM5RFop8,I'm actually just heading out,me actually leave,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/FQ84ewiRdI52JM5RFop8
o5qFw8q1iCApBNcqd6YY,Sometimes I forget to turn off the porch lights,ME FORGET TURN-OFF fs-PORCH LIGHT DISCUSS,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/o5qFw8q1iCApBNcqd6YY
uEAWjjVpjhCPYXwwHNuz,Which of these slippers are yours?,WHICH THESE fs-SLIPPERS YOUR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/uEAWjjVpjhCPYXwwHNuz
g1bqHfy9sX1zQNLvBG69,They can take care of themselves.,"IX-THREE-p:1,2,3 CAN TAKE CARE THEMSELVES",ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/g1bqHfy9sX1zQNLvBG69
4cqo8FLQOEjSNWdkDx3j,Because she is different which does not mean she is bad.,BECAUSE fs-she DIFFERENT NOT MEAN fs-SHE BAD,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/4cqo8FLQOEjSNWdkDx3j
IbMRCq7HRey93ILskW2X,She is so young and so hopeful,ix-one-s:1 fs-so young fs-so hope,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/IbMRCq7HRey93ILskW2X
JFvxwwGoVcfSrnNV51NK,This news development is really interesting,this news develop really interesting,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/JFvxwwGoVcfSrnNV51NK
PNMWzOg8cwlAzu1WjCrb,His son is so cute!,,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/PNMWzOg8cwlAzu1WjCrb
JjATYc396F3Buy96IEN9,Are you going to her party tonight?,you go ix-one-s:1 party tonight,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/JjATYc396F3Buy96IEN9
xDX08bDvPUuk1ccDERIy,Can you look this way?,CAN YOU SEE WAY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/xDX08bDvPUuk1ccDERIy
cMr842rNcbASq6ber5FY,I saw that on the news,news me see that,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/cMr842rNcbASq6ber5FY
C75TXSE7yswe3FfCRraX,I’m sorry but she’s away.,ME SORRY BUT IX-ONE-s:3 AWAY,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/C75TXSE7yswe3FfCRraX
unCcjV905rNPeY901qpJ,She’s the one he’s been waiting for.,#SHE'S ONE #HE'S WAIT SO LONG,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/unCcjV905rNPeY901qpJ
aaTu70j31NwgjT8fydV6,This is the third time you've lied to me,third time lie you me,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/aaTu70j31NwgjT8fydV6
Q5h7weEG2zlEuF6fQRy6,Animal abuse is now a federal felony!,ANIMAL ABUSE FEDERAL fs-FELONY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Q5h7weEG2zlEuF6fQRy6
bcYIVbPBzwxHJstua2be,there’s a man outside looking for you.,MAN OUTSIDE+ SEARCH FOR YOU,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/bcYIVbPBzwxHJstua2be
z8S0hpaMOyAVMlrYrlZ2,There’s a large amount of data online about that topic.,THERE WHOA AMOUNT fs-DATA ON INTERNET RELATE THAT TOPIC,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/z8S0hpaMOyAVMlrYrlZ2
p05GExH8MJH0cPzlRa6h,This is a local business.,THIS LOCAL BUSINESS,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/p05GExH8MJH0cPzlRa6h
foNRSHIFQyICJ5m8k0Yc,This is just between you and me.,this JUST BETWEEN YOU ME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/foNRSHIFQyICJ5m8k0Yc
RlEeVNKuWmMofeT6xLPt,"I don’t want my cat to die, let’s take him to the vet please.",ME DO-NOT-WANT  MY CAT DIE THE-TWO-OF-US BRING fs-VET PLEASE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/RlEeVNKuWmMofeT6xLPt
gXpTEpqyAlufLc9FH6fj,did you remember to include the summary in your report?,IN YOUR REPORT YOU REMEMBER INCLUDE SUMMARY,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/gXpTEpqyAlufLc9FH6fj
0dVkHTlAog3bOiH5SzhC,His business is thriving.,POSS-s:1 fs-BUSINESS GROW,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/0dVkHTlAog3bOiH5SzhC
RrImBKpKDDPz3XfVAH9z,I’m too early for my appointment.,ME fs-TOO EARLY FOR my APPOINTMENT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/RrImBKpKDDPz3XfVAH9z
13aD70qkJYZv4nNbucB5,I'll wear a red dress tonight,,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/13aD70qkJYZv4nNbucB5
C7Az3b3m5EXiz3cRZIpf,There's so much to learn in the English language,a-lot english learn language,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/C7Az3b3m5EXiz3cRZIpf
oVFgK29dlZ89HSYM5ypc,Until when will you be away?,you go-away until when,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/oVFgK29dlZ89HSYM5ypc
a2h9b86bKXJqwdyhhZPz,I come to work so early every day.,ME COME WORK EARLY EVERYDAY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/a2h9b86bKXJqwdyhhZPz
SXN9e1FAQjkGgJIGblWo,Can you carry my bag for me?,carry CAN #BAG MY YOU,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/SXN9e1FAQjkGgJIGblWo
MFpGkdD1XBBBp41gHUGB,Where were you last night?,YOU WHERE PAST NIGHT,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/MFpGkdD1XBBBp41gHUGB
RanUUGBvtctfjKiebWmE,I could eat that all day.,ME THAT all day CAN EAT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/RanUUGBvtctfjKiebWmE
GU4ZDI71b8oL3cwRZB45,"this is my last slice of cake, i promise!",ME PROMISE THIS MY LAST SLICE CAKE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/GU4ZDI71b8oL3cwRZB45
wlkE2R8SmKnEZzbJZI0R,Give me a high five!,GIVE HIGH FIVE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/wlkE2R8SmKnEZzbJZI0R
CPDkPL7PrrNbtK4Jmt9Q,Where were you last night?,WHERE YOU LAST NIGHT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/CPDkPL7PrrNbtK4Jmt9Q
8Ko2iCvmQ6iuJ7Q4PSmV,Did you pick a color theme already?,fs-DID YOU FIND COLOR THEME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/8Ko2iCvmQ6iuJ7Q4PSmV
G95zK3CeNaj3CYS3AcnT,do you want these ribbons?,"YOU WANT ix-one-p:3,4 fs-RIBBON",ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/G95zK3CeNaj3CYS3AcnT
fpJM5vzp18w3MM4RXda7,I'll wear a red dress tonight,,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/fpJM5vzp18w3MM4RXda7
Rlly4ffzC4RTf5cq2pJX,This is her most recent social media post,this ix-one-s:1 most recent fs-social fs-media post,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Rlly4ffzC4RTf5cq2pJX
42oSMw0FBVZ2jQpBvkIK,"It's true, I'm leaving the company",true me leave fs-co,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/42oSMw0FBVZ2jQpBvkIK
dEle0iVb9tPZYEC1cjQs,She was my very first teacher,my first teacher is-one-s:1,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/dEle0iVb9tPZYEC1cjQs
SIAmellTurIZZvb4LFPe,When was the last time you saw them?,"WHEN YOU SEE IX-ONE-p:2,4 LAST TIME",ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/SIAmellTurIZZvb4LFPe
xVynpFAD9I0ZK4E4CbxI,Whose umbrella is this?,umbrella this who,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/xVynpFAD9I0ZK4E4CbxI
CwwY1D7ULhdi5ekZtNnV,This is not an issue for me.,THAT NOT ISSUE FOR ME,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/CwwY1D7ULhdi5ekZtNnV
nGEmGTkHMRy9YUVlAgOm,My mom is here. ,my MOM HERE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/nGEmGTkHMRy9YUVlAgOm
vZuBI0WBgT4XPuIpDPSB,Did you hear that?,#DID YOU HEAR THAT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/vZuBI0WBgT4XPuIpDPSB
KRiAHca1j3V2tjJ88MgR,"It’s true, I’m leaving the company.",TRUE ME LEAVE fs-CO,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/KRiAHca1j3V2tjJ88MgR
D2yLoMHS3MyD31rh1NAY,How's your research going?,YOUR RESEARCH HOW,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/D2yLoMHS3MyD31rh1NAY
8QOcd7ugyp47PbVtWbpN,Don't cut your hair.,DO-NOT CUT YOUR HAIR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/8QOcd7ugyp47PbVtWbpN
TQYrY3TESDwrJN6lAYmG,Will you keep me company?,WILL YOU keep ME COMPANY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/TQYrY3TESDwrJN6lAYmG
LzAQcCg1MLGUBWzdD4m8,I want to travel and see the world.,ME WANT TRAVEL AND SEE WORLD,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/LzAQcCg1MLGUBWzdD4m8
itOYUdjJTy96VA9dg6pe,we can sell your old couch online.,WE CAN SELL YOUR OLD COUCH ONLINE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/itOYUdjJTy96VA9dg6pe
TasiQS9tOY1YobD9VKiM,Do you like these ribbons?,fs-DO YOU LIKE THIS FS-RIBBONS,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/TasiQS9tOY1YobD9VKiM
4nfHHMXSu5qmEgVMOp8i,She is in her room,ix-one-s:3  in poss-s:3 room,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/4nfHHMXSu5qmEgVMOp8i
0AEJgpx9jGDtPlKDL4wa,I really like your painting!,really like your painting,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/0AEJgpx9jGDtPlKDL4wa
b5QrP9lzCzMZGnE4kOBR,Let’s have dinner after work.,ALLOW HAVE DINNER AFTER WORK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/b5QrP9lzCzMZGnE4kOBR
Gvv6DuV4Iy2ef5DNUuNP,One thing led to another.,one THING LEAD ANOTHER,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Gvv6DuV4Iy2ef5DNUuNP
eUuJ68ic36un9qFAHvF8,"Whether in big groups or small groups, i always feel a little shy at first.",WHATEVER BIG SMALL GROUP START ME ALWAYS FEEL LITTLE SHY,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/eUuJ68ic36un9qFAHvF8
63A55VZ5PhIb1OzSK6FG,That was such a long time ago.,THAT LONG-TIME-AGO,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/63A55VZ5PhIb1OzSK6FG
1FyzctHq6oluCDNQxlcd,I am so sorry,ME fs-SO SORRY,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/1FyzctHq6oluCDNQxlcd
DBQtBWx0XLsYjkBx27vz,Everyone thinks I stole that file,THAT FILE EVERYONE THINK ME steal,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/DBQtBWx0XLsYjkBx27vz
pBMGfXDbqyoTAjFcduC2,I can’t open it.,ME CANNOT OPEN IX-ONE-s:1,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/pBMGfXDbqyoTAjFcduC2
JxDyBQL6GB5BTUHadXSN,I live up in the mountains,me live up mountain,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/JxDyBQL6GB5BTUHadXSN
LrKRQUh3VG1qj9IXSEl0,Let's go to the park,LET-US-GO fs-PARK,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/LrKRQUh3VG1qj9IXSEl0
IG4wOQauQQRdQaJh8XiI,Their society is holding a fundraiser,"ix-one-s:1,2 society host fundraise",ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/IG4wOQauQQRdQaJh8XiI
mBCJQdJ8inf7s0plxwzm,"Wow, the effect of that mascara is great!",wow effect that mascara great,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/mBCJQdJ8inf7s0plxwzm
xeY9jD8EE8PLci1vcwFH,I'm going to live like there's no tomorrow.,LIVE LIKE WILL DIE TOMORROW ME,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/xeY9jD8EE8PLci1vcwFH
fvcisDSn0EdqR3YPGh3P,The patient is in so much pain now,patient pain a-lot now,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/fvcisDSn0EdqR3YPGh3P
mX4qg3cY6AMGS8FjF2mu,is it alright if you wait for a few minutes?,ALRIGHT IF YOU WAIT FOR FEW MINUTE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/mX4qg3cY6AMGS8FjF2mu
DXcHR34nepF2k8ziegKM,She is very happy.,fs-SHE VERY HAPPY,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/DXcHR34nepF2k8ziegKM
85lQwTEnZ4P8q8d7ZnZt,That virus has become a national concern.,THAT VIRUS BECOME national CONCERN,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/85lQwTEnZ4P8q8d7ZnZt
HxZOqqHOxow3vmc3MWed,can i talk to you before you go home?,CAN TALK YOU BEFORE YOU GO HOME,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/HxZOqqHOxow3vmc3MWed
VUC1F4nKT6GyuVt0Gp92,There are so many people at the mall today.,TODAY fs-MALL IX-ONE-s:2 MANY PEOPLE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/VUC1F4nKT6GyuVt0Gp92
0ofpA3HCJNl7vFUJPi3f,This is the second time she got late this month.,THIS SECOND TIME fs-SHE GOT LATE THIS MONTH,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/0ofpA3HCJNl7vFUJPi3f
wNvm08YQHiV4Cu1V0Z1C,"Let’s head back, it’s freezing out here.",FOUR-of-US #BACK FREEZE HERE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/wNvm08YQHiV4Cu1V0Z1C
oO1JKNVKSopmYuWqYAP1,What’s the difference between happiness and contentment?,WHAT DIFFERENT BETWEEN HAPPINESS AND fs-CONTENTMENT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/oO1JKNVKSopmYuWqYAP1
2vWZryx6CaMf1PW6wlF8,I have a number of favors to ask you,a-lot favor ask you me,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/2vWZryx6CaMf1PW6wlF8
vv3frK5z5c1YOLRdbtVi,"I feel so tired, I just need to relax and unwind.",ME FEEL fs-SO TIRED ME NEED RELAX AND UNWIND,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/vv3frK5z5c1YOLRdbtVi
DqfZcYSX8JM8Ya2pcjEL,"Looking back, I knew I was always an introvert.",LOOK BACK ME KNOW me ALWAYS fs-INTROVERT,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/DqfZcYSX8JM8Ya2pcjEL
M0HzZZsThE2ftd9HvNiX,I want to go with you,go with you me want,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/M0HzZZsThE2ftd9HvNiX
AEgDaT8hbXXBcGBs3Ke7,What's your name?,your name what,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/AEgDaT8hbXXBcGBs3Ke7
bUaG11LfmS5JFStzNp3v,His son is so cute!,poss-s:3 son fs-so cute,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/bUaG11LfmS5JFStzNp3v
DWvrAUMPUASi15vVwbWn,This is the price you pay for lying.,THIS PRICE YOU PAY LIE,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/DWvrAUMPUASi15vVwbWn
xbfu876r4H8PhyYMbqbn,"Hi, can I have a table for two?",hi can me table two,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/xbfu876r4H8PhyYMbqbn
bhcHDP6WzQEAeSziYPbS,Don’t cut your hair.,do-not cut YOUR HAIR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/bhcHDP6WzQEAeSziYPbS
BOeAFFORK3GS08P74Ru8,"Among all my pets, he’s my most favorite.",AMONG all pet #HE MY MOST FAVORITE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/BOeAFFORK3GS08P74Ru8
BCthMTjKHEY4dxOpeZpn,I have more stickers at home.,HAVE MORE STICKER home,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/BCthMTjKHEY4dxOpeZpn
QKdo8AzTTM8ux3TjOQQc,This is my work of art.,THIS MY WORK fs-OF ART,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/QKdo8AzTTM8ux3TjOQQc
AZcjF3ZHytoampsz54eo,Let’s practice our dance number.,"IX-ONE-s:1,2,3 PRACTICE DANCE NUMBER OUR",ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/AZcjF3ZHytoampsz54eo
X116lXozbtDj3ShX48LA,She's the one he's been waiting for,ix-one-s:2 ix-one-s:4 one ix-one-s:2 wait,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/X116lXozbtDj3ShX48LA
OaGFjUM4L6BLsfr6lb6x,"He’s over there, by the soccer field.",IX-ONE-s:2 IX-ONE-S:3 fs-BY SOCCER field,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/OaGFjUM4L6BLsfr6lb6x
r4SAwpw0wiqRjWZ2eps8,is there someone who can go with you?,YOU HAVE SOMEONE WHO CAN GO WITH YOU,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/r4SAwpw0wiqRjWZ2eps8
n5BNBm1WOpw03A11sphv,I have to go to work.,ME HAVE GO work,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/n5BNBm1WOpw03A11sphv
aOlY8g4F3YhhT5Bkjjmm,I need some wine tonight!,ME NEED some WINE tonight,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/aOlY8g4F3YhhT5Bkjjmm
NBqEqB9jfMxNvsOUyETs,"Oh no, I left my phone at home!",NO MY PHONE LEAVE HOME ME,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/NBqEqB9jfMxNvsOUyETs
ytpIhEX6BcJICviOOHhs,She needs money to buy her medicine.,fs-SHE NEED MONEY buy POSS-s:2 MEDICINE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ytpIhEX6BcJICviOOHhs
CJ53WdpSIdgXMjWnfGxg,His blood pressure is low,POSS-S:1 BLOOD PRESSURE low,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/CJ53WdpSIdgXMjWnfGxg
93pvC92CWe9ZpLYOJrMt,I didn’t mean to sound so angry.,NO ME NOT MEAN ANGRY YOU THINK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/93pvC92CWe9ZpLYOJrMt
ekEE2REwSqDVZewperul,I can’t bear to face this horrendous traffic again and again.,ME CAN-NOT TOLERANT FACE THIS AWFUL TRAFFIC AGAIN AND AGAIN,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ekEE2REwSqDVZewperul
vrMJ3BY4ILauX4zPs5lU,"Can we record the minutes of this meeting, please?",can we record minute this meeting please,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/vrMJ3BY4ILauX4zPs5lU
1MO9vMULlZagpMNLwUWH,Let’s go to the park.,LET US GO TO PARK,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/1MO9vMULlZagpMNLwUWH
xGccmHS2uAyhdPFuJExE,It's such a beautiful morning!,beautiful morning,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/xGccmHS2uAyhdPFuJExE
BpPn3jg3uYCVXBtuBAun,i like this bag better than the other one you showed me.,ME LIKE THIS BAG THAN other you SHOW,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/BpPn3jg3uYCVXBtuBAun
danXdZkAqteZ8kO8vFAE,"I don’t want my cat to die, let’s take him to the vet please.",ME DO-NOT-WANT MY CAT DIE GET THIS fs-VET,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/danXdZkAqteZ8kO8vFAE
CjtEmOk4ihkifqDTo6Iq,The cat ran off with the dog.,CAT RUN WITH dog,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/CjtEmOk4ihkifqDTo6Iq
e19uod3NekVJo7q6ALZT,I'll be right back,ME RIGHT-BACK,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/e19uod3NekVJo7q6ALZT
ziI3AkfdJShFoCKNYH8V,Let me choose a color.,LET ME FIND COLOR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ziI3AkfdJShFoCKNYH8V
S11dKxGhPEVW4FoRLYHS,This is a big decision for me.,THIS IMPORTANT DECISION ME,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/S11dKxGhPEVW4FoRLYHS
zCke4C4HegzNOFl5pKTU,They're together now,"ix-one-s:1,2 together now",ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/zCke4C4HegzNOFl5pKTU
cxow9g2IxiKzgeRTZW7Y,The result of this outreach program is amazing,end this outreach program amazing,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/cxow9g2IxiKzgeRTZW7Y
pXBhxFEORhWaDaQNpNlS,The fuel industry is hiking prices.,,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/pXBhxFEORhWaDaQNpNlS
x17nXdiZeVUM5ZicRxxl,What’s wrong with the airport’s system?,what-is WRONG WITH AIRPORT SYSTEM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/x17nXdiZeVUM5ZicRxxl
f0W5BGgoek2x1Vx0xsqY,i really like it here.,ME REALLY LIKE HERE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/f0W5BGgoek2x1Vx0xsqY
40MNCex7AASJ9xkuN4io,"Just because she’s different, it doesn’t mean she’s bad.",why IX-ONE-s:2 DIFFERENT not MEAN bad IX-ONE-S:1,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/40MNCex7AASJ9xkuN4io
X3BFVntpJCJt0Xtmi356,Get out of my room,get-out my room,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/X3BFVntpJCJt0Xtmi356
Ek2EDdWB82DJXsM3B8MN,I really like you.,ME REALLY LIKE YOU,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/Ek2EDdWB82DJXsM3B8MN
PL8EVZyMMzBksAoC6Avf,Do you allow your kids to play outside the house?,YOU ALLOW KID PLAY OUTSIDE house YOUR,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/PL8EVZyMMzBksAoC6Avf
0oLrpcWEcWaw2weIXEWQ,Every person has his own big goal to fulfill.,GOAL ACCOMPLISH HAS fs-OWN EVERYONE,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/0oLrpcWEcWaw2weIXEWQ
8yagqZnf6h43Sz3BC6oc,Watch your steps.,WATCH YOUR STEP,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/8yagqZnf6h43Sz3BC6oc
ZSHm1pZmLzVrfQ07H2TI,"If you see a bear here, run for your life.",,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/ZSHm1pZmLzVrfQ07H2TI
gzi4uD0sRd8mBuyYn42E,Please give this to them.,PLEASE GIVE THIS TO fs-THEM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/gzi4uD0sRd8mBuyYn42E
x720lT14nm8KWWxy9Vfd,can you give me some apples?,CAN YOU A:GIVE:S SOME APPLE,ASLing/rgkMm1AjrwMGoVf7ho24FaGeEfG2/x720lT14nm8KWWxy9Vfd
zb6Z0FgUHg1IT0LQWLCq,The government must make an effort to solve this,government need make effort solve this,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/zb6Z0FgUHg1IT0LQWLCq
MluIt4ht046iuZgavBXp,What's in that box?,inside that box what,ASLing/BcTm9JOPQUSRhAokEoGQRO5ONDY2/MluIt4ht046iuZgavBXp
Ujz8acNzkZEJZHZ6O7ng,I hope you say yes.,HOPE YOU SAY YES,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/Ujz8acNzkZEJZHZ6O7ng
0nxBB6Oxof1ZTgMNmoVa,Get out of my room.,GET OUT MY ROOM,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/0nxBB6Oxof1ZTgMNmoVa
2mEr1PVxjY90suxWh9T8,,,ASLing/xLZO3KHKoEhefIH5KxOEF3EmRek2/2mEr1PVxjY90suxWh9T8
